freq,unit,rskpovth,age,sex,geo,time,value
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2011,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2012,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2013,12.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2014,7.7
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2015,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2016,3.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2017,4.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2018,2.7
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2019,2.6
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2020,2.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2021,3.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2022,0.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2023,0.7
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2024,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Montenegro,2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2011,4.6
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2012,4.5
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2013,2.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2014,4.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2015,2.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2016,1.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2017,1.5
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2018,0.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2019,1.6
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2020,1.1
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2021,0.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2022,0.5
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2023,1.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2024,0.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,North Macedonia,2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2011,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2012,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2013,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2014,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2015,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2016,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2017,2.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2018,0.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2019,0.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2020,0.7
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2021,1.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2022,0.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2023,0.7
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2024,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Albania,2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2011,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2012,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2013,18.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2014,16.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2015,19.6
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2016,19.1
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2017,14.2
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2018,11.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2019,4.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2020,6.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2021,5.5
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2022,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2023,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2024,2.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Serbia,2025,1.1
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2006,10.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2011,8.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2012,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2013,7.2
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2014,6.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2015,7.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2016,8.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2017,6.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2018,8.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2019,8.2
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2020,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2021,7.8
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2022,9.4
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2023,11.5
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2024,10.9
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Türkiye,2025,8.3
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2010,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2011,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2012,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2013,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2014,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2015,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2016,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2017,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2018,0.0
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2019,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2020,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2021,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2022,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2023,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2024,
Annual,Percentage,Above 60%,From 20 to 24 years,Males,Kosovo*,2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,7.6
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,6.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,6.7
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,5.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,6.7
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,6.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,5.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,5.3
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,4.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2010,5.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2011,5.3
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2012,6.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2013,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2014,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2015,5.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2016,4.5
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2017,5.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2018,4.7
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2019,4.3
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2020,3.3
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2021,4.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2022,3.8
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2023,3.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2024,4.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (from 2020),2025,3.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2005,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2006,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2007,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2008,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2009,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2010,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2011,6.7
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2012,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2013,5.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2014,6.7
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2015,6.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2016,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2017,5.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2018,5.3
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2019,4.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2020,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2021,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2022,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2023,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2024,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 28 countries (2013-2020),2025,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2003,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2004,
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2005,7.6
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2006,7.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2007,7.6
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2008,6.0
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2009,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2010,6.4
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2011,6.8
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2012,6.1
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2013,5.9
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2014,6.8
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2015,6.2
Annual,Percentage,Above 60%,From 20 to 24 years,Females,European Union - 27 countries (2007-2013),2016,6.2
